X,Y,Z,Rotation,Data,Unit
100.0,20.0,40.0,170.0,4.567,G
80.0,20.0,40.0,170.0,4.987,G
60.0,20.0,40.0,170.0,4.919,G
40.0,20.0,40.0,170.0,4.645,G
20.0,20.0,40.0,170.0,4.442,G
0.0,20.0,40.0,170.0,4.346,G
-20.0,20.0,40.0,170.0,4.393,G
-40.0,20.0,40.0,170.0,4.542,G
-60.0,20.0,40.0,170.0,4.702,G
-80.0,20.0,40.0,170.0,4.632,G
-100.0,20.0,40.0,170.0,4.131,G
-120.0,20.0,40.0,170.0,3.411,G
-140.0,20.0,40.0,170.0,2.138,G
-160.0,20.0,40.0,170.0,1.420,G
-180.0,20.0,40.0,170.0,0.618,G
-200.0,20.0,40.0,170.0,-0.113,G
-220.0,20.0,40.0,170.0,-0.615,G
-240.0,20.0,40.0,170.0,-0.950,G
-260.0,20.0,40.0,170.0,-1.151,G
-280.0,20.0,40.0,170.0,1.280,G
-300.0,20.0,40.0,170.0,-1.367,G
-320.0,20.0,40.0,170.0,1.400,G
-340.0,20.0,40.0,170.0,-1.423,G
-360.0,20.0,40.0,170.0,-1.432,G
-380.0,20.0,40.0,170.0,-1.477,G
-400.0,20.0,40.0,170.0,-1.519,G
-400.0,20.0,20.0,170.0,-1.493,G
-380.0,20.0,20.0,170.0,-1.445,G
-360.0,20.0,20.0,170.0,-1.406,G
-340.0,20.0,20.0,170.0,-1.357,G
-320.0,20.0,20.0,170.0,-1.332,G
-300.0,20.0,20.0,170.0,1.238,G
-280.0,20.0,20.0,170.0,-1.128,G
-260.0,20.0,20.0,170.0,0.984,G
-240.0,20.0,20.0,170.0,-0.789,G
-220.0,20.0,20.0,170.0,-0.589,G
-200.0,20.0,20.0,170.0,-0.289,G
-180.0,20.0,20.0,170.0,0.075,G
-160.0,20.0,20.0,170.0,0.522,G
-140.0,20.0,20.0,170.0,0.888,G
-120.0,20.0,20.0,170.0,1.140,G
-100.0,20.0,20.0,170.0,1.167,G
-80.0,20.0,20.0,170.0,1.146,G
-60.0,20.0,20.0,170.0,1.137,G
-40.0,20.0,20.0,170.0,1.115,G
-20.0,20.0,20.0,170.0,1.015,G
0.0,20.0,20.0,170.0,0.940,G
20.0,20.0,20.0,170.0,0.941,G
40.0,20.0,20.0,170.0,0.979,G
60.0,20.0,20.0,170.0,1.151,G
80.0,20.0,20.0,170.0,1.487,G
100.0,20.0,20.0,170.0,1.789,G
120.0,20.0,20.0,170.0,1.844,G
140.0,20.0,20.0,170.0,1.543,G
160.0,20.0,20.0,170.0,1.051,G
180.0,20.0,20.0,170.0,0.532,G
200.0,20.0,20.0,170.0,0.114,G
220.0,20.0,20.0,170.0,-0.255,G
240.0,20.0,20.0,170.0,-0.581,G
260.0,20.0,20.0,170.0,-0.835,G
280.0,20.0,20.0,170.0,-1.003,G
300.0,20.0,20.0,170.0,-1.133,G
320.0,20.0,20.0,170.0,-1.240,G
340.0,20.0,20.0,170.0,-1.328,G
360.0,20.0,20.0,170.0,-1.379,G
380.0,20.0,20.0,170.0,-1.418,G
400.0,20.0,20.0,170.0,-1.437,G
400.0,20.0,0.0,170.0,-1.398,G
380.0,20.0,0.0,170.0,-1.351,G
360.0,20.0,0.0,170.0,-1.288,G
340.0,20.0,0.0,170.0,-1.241,G
320.0,20.0,0.0,170.0,-1.169,G
300.0,20.0,0.0,170.0,-1.069,G
280.0,20.0,0.0,170.0,-0.926,G
260.0,20.0,0.0,170.0,0.767,G
240.0,20.0,0.0,170.0,-0.556,G
220.0,20.0,0.0,170.0,-0.294,G
200.0,20.0,0.0,170.0,0.049,G
180.0,20.0,0.0,170.0,0.399,G
160.0,20.0,0.0,170.0,0.810,G
140.0,20.0,0.0,170.0,1.076,G
120.0,20.0,0.0,170.0,1.140,G
100.0,20.0,0.0,170.0,0.856,G
80.0,20.0,0.0,170.0,0.271G2,G
60.0,20.0,0.0,170.0,-0.320,G
40.0,20.0,0.0,170.0,-0.641,G
20.0,20.0,0.0,170.0,-0.825,G
0.0,20.0,0.0,170.0,-0.917,G
-20.0,20.0,0.0,170.0,-0.928,G
-40.0,20.0,0.0,170.0,-0.918,G
-60.0,20.0,0.0,170.0,-0.843,G
-80.0,20.0,0.0,170.0,-0.638,G
-100.0,20.0,0.0,170.0,-0.281,G
-120.0,20.0,0.0,170.0,0.202,G
-140.0,20.0,0.0,170.0,0.459,G
-160.0,20.0,0.0,170.0,0.452,G
-180.0,20.0,0.0,170.0,0.268,G
-200.0,20.0,0.0,170.0,0.018,G
-220.0,20.0,0.0,170.0,-0.279,G
-240.0,20.0,0.0,170.0,-0.563,G
-260.0,20.0,0.0,170.0,-0.770,G
-280.0,20.0,0.0,170.0,-0.956,G
-300.0,20.0,0.0,170.0,-1.062,G
-320.0,20.0,0.0,170.0,-1.148,G
-340.0,20.0,0.0,170.0,-1.220,G
-360.0,20.0,0.0,170.0,-1.290,G
-380.0,20.0,0.0,170.0,-1.352,G
-400.0,20.0,0.0,170.0,-1.400,G
-400.0,20.0,-20.0,170.0,-1.381,G
-380.0,20.0,-20.0,170.0,-1.342,G
-360.0,20.0,-20.0,170.0,-1.269,G
-340.0,20.0,-20.0,170.0,-1.182,G
-320.0,20.0,-20.0,170.0,-1.093,G
-300.0,20.0,-20.0,170.0,-0.983,G
-280.0,20.0,-20.0,170.0,-0.833,G
-260.0,20.0,-20.0,170.0,-0.627,G
-240.0,20.0,-20.0,170.0,-0.422,G
-220.0,20.0,-20.0,170.0,-0.101,G
-200.0,20.0,-20.0,170.0,0.226,G
-180.0,20.0,-20.0,170.0,0.567,G
-160.0,20.0,-20.0,170.0,0.833,G
-140.0,20.0,-20.0,170.0,0.923,G
-120.0,20.0,-20.0,170.0,0.558,G
-100.0,20.0,-20.0,170.0,-0.293,G
-80.0,20.0,-20.0,170.0,-1.133,G
-60.0,20.0,-20.0,170.0,-1.745,G
-40.0,20.0,-20.0,170.0,-1.945,G
-20.0,20.0,-20.0,170.0,-2.002,G
0.0,20.0,-20.0,170.0,-2.007,G
20.0,20.0,-20.0,170.0,-1.999,G
40.0,20.0,-20.0,170.0,-1.962,G
60.0,20.0,-20.0,170.0,-1.748,G
80.0,20.0,-20.0,170.0,-1.107,G
100.0,20.0,-20.0,170.0,0.327,G
120.0,20.0,-20.0,170.0,0.968,G
140.0,20.0,-20.0,170.0,1.422,G
160.0,20.0,-20.0,170.0,1.444,G
180.0,20.0,-20.0,170.0,1.131,G
200.0,20.0,-20.0,170.0,0.704,G
220.0,20.0,-20.0,170.0,0.312,G
240.0,20.0,-20.0,170.0,-0.066,G
260.0,20.0,-20.0,170.0,-0.411,G
280.0,20.0,-20.0,170.0,-0.641,G
300.0,20.0,-20.0,170.0,-0.838,G
320.0,20.0,-20.0,170.0,-0.980,G
340.0,20.0,-20.0,170.0,-1.109,G
360.0,20.0,-20.0,170.0,-1.232,G
380.0,20.0,-20.0,170.0,-1.277,G
400.0,20.0,-20.0,170.0,-1.328,G
400.0,20.0,-40.0,170.0,1.278,G
380.0,20.0,-40.0,170.0,-1.203,G
360.0,20.0,-40.0,170.0,-1.145,G
340.0,20.0,-40.0,170.0,-1.045,G
320.0,20.0,-40.0,170.0,0.960,G
300.0,20.0,-40.0,170.0,-0.793,G
280.0,20.0,-40.0,170.0,-0.602,G
260.0,20.0,-40.0,170.0,-0.370,G
240.0,20.0,-40.0,170.0,-0.119,G
220.0,20.0,-40.0,170.0,0.283,G
200.0,20.0,-40.0,170.0,0.828,G
180.0,20.0,-40.0,170.0,1.492,G
160.0,20.0,-40.0,170.0,2.081,G
140.0,20.0,-40.0,170.0,2.653,G
120.0,20.0,-40.0,170.0,2.653,G
100.0,20.0,-40.0,170.0,1.305,G
80.0,20.0,-40.0,170.0,-0.504,G
60.0,20.0,-40.0,170.0,-1.585,G
40.0,20.0,-40.0,170.0,-1.919,G
20.0,20.0,-40.0,170.0,-2.034,G
0.0,20.0,-40.0,170.0,-2.086,G
